,Id,Target
20644,ID_99efa5584,2
20645,ID_b4486a9a3,2
20646,ID_e553ad40d,2
20647,ID_7f057ab90,2
20648,ID_5efb38c51,2
20649,ID_9141b1805,2
20650,ID_bcf79a232,2
20651,ID_7138eccab,2
20652,ID_e6624fe5a,2
20653,ID_9ac3e812c,2
20654,ID_20bc11f82,2
20655,ID_275a38c92,2
20656,ID_3b828338b,4
20657,ID_501bc325e,2
20658,ID_bdaf03280,2
20659,ID_06541ddb8,2
20660,ID_34d7d4e7a,4
20661,ID_236910d13,4
20662,ID_a1fb28b23,4
20663,ID_b9e1b1a1b,1
20664,ID_1e2b7555e,1
20665,ID_b77bec653,1
20666,ID_f5b4ca725,3
20667,ID_4d4982ac4,3
20668,ID_bb3ffb763,3
20669,ID_369c34459,3
20670,ID_00906f5a0,3
20671,ID_6cc01e4d9,3
20672,ID_5468e105f,4
20673,ID_7a9487480,4
20674,ID_1915198ac,4
20675,ID_e17e2376d,4
20676,ID_a6e45c703,2
20677,ID_345980bb9,2
20678,ID_7df20af2d,2
20679,ID_031b951c8,2
20680,ID_20de45689,2
20681,ID_79cc34b12,2
20682,ID_60c90f8f2,2
20683,ID_1b28d7944,2
20684,ID_ba99d917a,2
20685,ID_67cbd36be,2
20686,ID_fc014829d,4
20687,ID_1c0fa3f4e,4
20688,ID_2e1bafebf,4
20689,ID_0c6a413ec,3
20690,ID_9cb9d89a0,3
20691,ID_e3a842b39,3
20692,ID_2d7acb319,2
20693,ID_ee64f8e82,2
20694,ID_f6f792364,2
20695,ID_94b39d108,2
20696,ID_4f492f009,2
20697,ID_50e07ada1,4
20698,ID_3fc79206e,4
20699,ID_7729a2f50,4
20700,ID_bd0d8a60f,4
20701,ID_69ed65404,4
20702,ID_9f9c8eb8f,4
20703,ID_26e875520,1
20704,ID_4a25e3bf0,1
20705,ID_1cc6bc8a0,1
20706,ID_b1f4b70e1,1
20707,ID_6b2632a86,2
20708,ID_c0005b4f4,2
20709,ID_8b6c96780,2
20710,ID_f6add3af9,2
20711,ID_c1b794941,4
20712,ID_c2ea5e5c5,4
20713,ID_4fcfc033e,4
20714,ID_cdafc4f0b,4
20715,ID_d32145d58,4
20716,ID_fd5f38bd5,4
20717,ID_2b27ad314,3
20718,ID_6e20583b9,3
20719,ID_f52773887,3
20720,ID_9d122f4d6,3
20721,ID_367c858a2,1
20722,ID_47137ea36,1
20723,ID_49ed264db,1
20724,ID_1e2cb1786,1
20725,ID_b7cc8cc36,1
20726,ID_188bfa92a,1
20727,ID_eed833360,1
20728,ID_391efaae4,1
20729,ID_e57cc00f7,2
20730,ID_ca1d67800,2
20731,ID_5d9501169,2
20732,ID_73a06141e,2
20733,ID_faade5fb7,2
20734,ID_14437f762,2
20735,ID_bdc739df5,2
20736,ID_e4f0c3dac,2
20737,ID_6c737a78b,2
20738,ID_5a8a4cb0e,4
20739,ID_a8fea1e65,4
20740,ID_25f2604fe,4
20741,ID_4ab51972c,4
20742,ID_9dacd75a6,2
20743,ID_fbcb1fbbe,2
20744,ID_f24c3aa2f,2
20745,ID_ee162eafe,2
20746,ID_87a14a8b7,2
20747,ID_de8cb90dc,2
20748,ID_a83913516,2
20749,ID_e309bc2cc,2
20750,ID_2a8e2ef20,1
20751,ID_963dd9853,1
20752,ID_549ec65bc,1
20753,ID_31849a564,1
20754,ID_266bb1345,1
20755,ID_298853ece,1
20756,ID_ff715a9a3,1
20757,ID_644c6964d,1
20758,ID_52e699fe9,1
20759,ID_5ce343414,1
20760,ID_3c482a7f1,1
20761,ID_5f127a36f,1
20762,ID_527d802fb,1
20763,ID_a1650f83b,1
20764,ID_8841e9705,1
20765,ID_14d8d3b96,1
20766,ID_e15860154,1
20767,ID_31c8a1790,1
20768,ID_def59e4fd,1
20769,ID_fafbd251b,1
20770,ID_5d0d67d75,1
20771,ID_1c92f5a27,1
20772,ID_d4cf65979,2
20773,ID_cb1c09195,2
20774,ID_55e4f750b,2
20775,ID_8e3dd8e52,2
20776,ID_24d4df340,1
20777,ID_4450b5204,1
20778,ID_1b9c5ff8d,1
20779,ID_040cf7547,1
20780,ID_12f631954,1
20781,ID_e4bb930aa,2
20782,ID_5c1f0c8bd,2
20783,ID_68b59bb66,2
20784,ID_7519b5801,2
20785,ID_107856186,2
20786,ID_587b175ca,2
20787,ID_999d56f4f,2
20788,ID_4ccca4e3d,2
20789,ID_29dc602d3,2
20790,ID_785758810,2
20791,ID_50794ccca,2
20792,ID_550897afc,2
20793,ID_63fabe67c,2
20794,ID_89413614d,2
20795,ID_ddb25039f,2
20796,ID_28d53c970,2
20797,ID_19734f5d4,2
20798,ID_6e708d1d9,3
20799,ID_49100cc2c,3
20800,ID_91ec920a0,3
20801,ID_75ef976c3,2
20802,ID_bff9f20b5,2
20803,ID_a3e7d339c,2
20804,ID_9cffc030d,2
20805,ID_254144bd6,2
20806,ID_a0e93b778,2
20807,ID_7eca67bf7,2
20808,ID_6bb533478,4
20809,ID_867955335,4
20810,ID_aa365ac77,2
20811,ID_e6e2669ac,2
20812,ID_538a48863,2
20813,ID_adf26c6d5,2
20814,ID_008329817,2
20815,ID_85ce1eb7d,2
20816,ID_3326fee72,4
20817,ID_04edd174f,4
20818,ID_3461f9117,4
20819,ID_00e25356b,4
20820,ID_3c515b873,1
20821,ID_5e4fb3397,1
20822,ID_945ec3a1c,1
20823,ID_cb89fc04c,1
20824,ID_f2a5c6114,1
20825,ID_678332d90,2
20826,ID_89f805338,2
20827,ID_bde073fab,2
20828,ID_cb8188cd9,2
20829,ID_f9bca11cc,2
20830,ID_5db7cd217,2
20831,ID_92751f014,2
20832,ID_18ff7ebb1,1
20833,ID_10164e54d,1
20834,ID_a11789100,1
20835,ID_b93f40685,1
20836,ID_c2526c364,1
20837,ID_34bb3ebe2,1
20838,ID_1f5daf33a,1
20839,ID_a1e0f3404,1
20840,ID_763b7e2b3,1
20841,ID_c1b647459,1
20842,ID_458dbbce0,1
20843,ID_e7e7b4207,1
20844,ID_7c3c14691,1
20845,ID_982cdf076,1
20846,ID_7565ba4ec,1
20847,ID_252f35898,1
20848,ID_b43d4f8e5,4
20849,ID_7d8112f85,4
20850,ID_df506a2a8,4
20851,ID_7c506b1bb,4
20852,ID_e85cab569,4
20853,ID_6d95d1374,2
20854,ID_8c18a8bec,1
20855,ID_2cda900f2,1
20856,ID_3a3bd5804,1
20857,ID_df7bc88b7,1
20858,ID_139ad8d2d,1
20859,ID_f8a700141,1
20860,ID_a7b4841d7,1
20861,ID_7ab6d3c07,4
20862,ID_59d4812c6,4
20863,ID_112aa38fc,4
20864,ID_2a91931a4,3
20865,ID_f20640797,3
20866,ID_fafa600e0,3
20867,ID_a0a83d906,3
20868,ID_e438d12f4,3
20869,ID_203cedecb,3
20870,ID_5ab400b3d,3
20871,ID_18450a3a3,1
20872,ID_65a42ae2e,1
20873,ID_da153db09,1
20874,ID_04b6518cd,1
20875,ID_b1d3e2c0f,2
20876,ID_4cad15a4a,2
20877,ID_6e474ade4,2
20878,ID_a12d62e05,2
20879,ID_4f12541f4,2
20880,ID_5ba825648,2
20881,ID_2893e5f71,2
20882,ID_11d1879bd,2
20883,ID_7f8058530,2
20884,ID_625ed6805,2
20885,ID_0ae6b9004,3
20886,ID_af9ef8b5b,3
20887,ID_854dd500c,4
20888,ID_ce7943350,4
20889,ID_2c4ea735e,3
20890,ID_804d23984,3
20891,ID_71e00662a,3
20892,ID_8e6a00356,3
20893,ID_4b893373c,1
20894,ID_87696df94,1
20895,ID_78a406440,2
20896,ID_595eb3345,2
20897,ID_50b98af73,2
20898,ID_8bc32c966,2
20899,ID_e8548e351,2
20900,ID_721443641,2
20901,ID_ea6164dec,2
20902,ID_bf3f1f892,2
20903,ID_23f6d2cea,2
20904,ID_9da604de7,3
20905,ID_d50065d9e,3
20906,ID_b9b6a2c06,3
20907,ID_0565e1d88,3
20908,ID_07c344823,3
20909,ID_428680c19,1
20910,ID_fa8dc4c3a,1
20911,ID_e1384d75c,1
20912,ID_e8c033f99,4
20913,ID_974dff601,4
20914,ID_ee607f1f3,4
20915,ID_fd619ead2,4
20916,ID_bb565430a,4
20917,ID_4c5a6bb93,4
20918,ID_58812419a,4
20919,ID_828d1b7fe,4
20920,ID_f47b20724,4
20921,ID_3f8e90bf3,4
20922,ID_73388561e,1
20923,ID_b7b0d34fd,1
20924,ID_8536eb2e4,1
20925,ID_3ff8dceff,4
20926,ID_ae21a6f0f,2
20927,ID_d95939685,2
20928,ID_6f9950acf,2
20929,ID_64cc09fa0,2
20930,ID_d67becc95,2
20931,ID_4771ca86a,2
20932,ID_48a58651e,2
20933,ID_d6f7579f7,2
20934,ID_a7f5d93b6,2
20935,ID_d3161a086,2
20936,ID_0c0a7f774,2
20937,ID_98502c4fe,1
20938,ID_d9a1f30ae,1
20939,ID_151ca1fae,1
20940,ID_10600fc5f,1
20941,ID_6f339811a,1
20942,ID_44ffc9fe9,1
20943,ID_fd49a2809,1
20944,ID_8edc56efe,1
20945,ID_c8f73875f,1
20946,ID_930f4f67a,1
20947,ID_371e876e3,1
20948,ID_fe171e976,1
20949,ID_f3d89320b,1
20950,ID_e0f87b955,1
20951,ID_0b46ff521,1
20952,ID_4615e3f49,1
20953,ID_1e65798b5,1
20954,ID_682e78c80,4
20955,ID_c5645dac6,4
20956,ID_8e0eec937,4
20957,ID_d5c9e7a70,4
20958,ID_4e3da6d28,1
20959,ID_89da763fc,1
20960,ID_3d4a8b6dd,1
20961,ID_7183595fb,4
20962,ID_206aa7ffa,4
20963,ID_2f4b6588f,4
20964,ID_cb080afda,2
20965,ID_c8447f6a6,2
20966,ID_0d3d1b4f0,2
20967,ID_c01e9cb2d,4
20968,ID_178fcf3ec,4
20969,ID_57c9a094f,1
20970,ID_fa1e72c95,1
20971,ID_4c620a0fc,2
20972,ID_c8ce1cf8c,2
20973,ID_ab377b107,2
20974,ID_f60e7722f,2
20975,ID_ef470e704,2
20976,ID_037250998,3
20977,ID_8eee3bcd2,3
20978,ID_76461a657,3
20979,ID_cd52bad45,3
20980,ID_bf5e01263,3
20981,ID_5e9bd8841,3
20982,ID_5c2cf166d,1
20983,ID_ddc556644,4
20984,ID_877857af3,4
20985,ID_4b5b2cf0a,3
20986,ID_e6cd3ab8b,3
20987,ID_b0403f11c,3
20988,ID_a1d6020df,3
20989,ID_d272675dd,3
20990,ID_330c4630b,3
20991,ID_adeb16753,3
20992,ID_625b2a29c,4
20993,ID_221bddc38,4
20994,ID_5c70ed583,4
20995,ID_0cc6e9152,4
20996,ID_242162a50,4
20997,ID_cae3cfe9e,4
20998,ID_b0a91e73f,4
20999,ID_39789eaf5,2
21000,ID_5af2336f5,2
21001,ID_16d806dfd,2
21002,ID_d7303b585,2
21003,ID_8599daf5c,1
21004,ID_d4dc7856b,1
21005,ID_513f594cb,1
21006,ID_426b653db,1
21007,ID_31c34a234,1
21008,ID_4a962ff91,1
21009,ID_40b33cd4d,1
21010,ID_49c9f1b6a,1
21011,ID_2d056bd74,1
21012,ID_b06a78618,3
21013,ID_5d8e6685d,3
21014,ID_ea33515e7,3
21015,ID_cd8636f09,4
21016,ID_7c7b68cae,4
21017,ID_fdfc7187e,2
21018,ID_50494a4b3,2
21019,ID_83e585f95,2
21020,ID_963794f11,2
21021,ID_9787ab831,2
21022,ID_a7a048e44,2
21023,ID_0d5f80062,2
21024,ID_d5b8fa0ec,2
21025,ID_08d522778,4
21026,ID_bc8aa4381,4
21027,ID_5ac4e2448,4
21028,ID_9d334cd9f,4
21029,ID_62140d4e5,4
21030,ID_1bd04dc47,4
21031,ID_464fff158,4
21032,ID_73aac48f0,4
21033,ID_3a86cfc94,4
21034,ID_8566e70f4,4
21035,ID_29aa56569,4
21036,ID_2f41bc410,4
21037,ID_dff4a92dc,4
21038,ID_7afd093a5,4
21039,ID_dcc858b31,4
21040,ID_0fcf0c8af,4
21041,ID_7ca23b6e1,4
21042,ID_b5de864b8,3
21043,ID_0b4494473,3
21044,ID_24f9377c1,3
21045,ID_5af2e255a,4
21046,ID_6c35fb24f,4
21047,ID_75e62757f,3
21048,ID_d67dd4975,1
21049,ID_a4154e6f8,1
21050,ID_9cf764c82,3
21051,ID_6e1ad209d,3
21052,ID_692d47c28,1
21053,ID_8e0297f2e,1
21054,ID_8bd7d3c33,1
21055,ID_c7e322a66,2
21056,ID_3e3314eaa,2
21057,ID_3a4a5c1cf,2
21058,ID_31ce6ffdc,2
21059,ID_66dbbd549,2
21060,ID_4ec6f0f99,2
21061,ID_91d0d9a35,3
21062,ID_a0f4d35c7,4
21063,ID_fecc0367b,4
21064,ID_b745a54ec,4
21065,ID_65103b495,4
21066,ID_48f544bfa,3
21067,ID_dfbb4c8db,4
21068,ID_90426ff1e,4
21069,ID_ec881fd68,4
21070,ID_a62188bfe,4
21071,ID_e13e6e10b,1
21072,ID_486efd605,1
21073,ID_01b869240,1
21074,ID_29db86f9c,4
21075,ID_8b11187f6,4
21076,ID_fc84a9077,3
21077,ID_42f834c39,3
21078,ID_8fd97b6f5,3
21079,ID_81961b709,3
21080,ID_4a3a2ec95,3
21081,ID_8c255121c,3
21082,ID_86a9aba4c,1
21083,ID_c54e561c8,1
21084,ID_70c2f2e52,1
21085,ID_44657050f,1
21086,ID_1a33dd9d0,1
21087,ID_8e423b270,1
21088,ID_663cd0be4,1
21089,ID_fd05f29b0,1
21090,ID_43d4ca4f4,2
21091,ID_7e167e17b,2
21092,ID_55ed4aee8,3
21093,ID_2f909bb63,3
21094,ID_3e2ae8c13,2
21095,ID_64070b247,2
21096,ID_b0deb27db,2
21097,ID_5002a347e,2
21098,ID_7a9a33a6d,2
21099,ID_f191bc6e0,2
21100,ID_49d00187e,2
21101,ID_1742bb790,2
21102,ID_49a8c29f7,2
21103,ID_8c5d4f7ed,2
21104,ID_e64b84408,2
21105,ID_75ec51725,2
21106,ID_a304729bb,2
21107,ID_8c85d492e,2
21108,ID_e2318d74b,2
21109,ID_0987b14c9,2
21110,ID_6260518a6,2
21111,ID_7786f51ed,2
21112,ID_1427d0964,2
21113,ID_878159cab,3
21114,ID_b55b305ad,3
21115,ID_ff68bb5a2,3
21116,ID_4b7c19401,3
21117,ID_380ba750e,3
21118,ID_cd4700f12,4
21119,ID_a470e6379,4
21120,ID_ebd3ff1e6,1
21121,ID_3139517ef,1
21122,ID_c1f32e4cf,1
21123,ID_3bac614a1,1
21124,ID_81246cd2d,1
21125,ID_895abff5c,1
21126,ID_aee3718a8,3
21127,ID_ba604af89,3
21128,ID_ea3f6ebb8,3
21129,ID_975a839ae,3
21130,ID_4526d8064,3
21131,ID_a6b39800b,3
21132,ID_91be8886c,2
21133,ID_4d1d4c54c,2
21134,ID_3a2758e61,4
21135,ID_52232b37a,4
21136,ID_eecce8c2c,1
21137,ID_b02058c34,1
21138,ID_55469d85a,2
21139,ID_87197a49d,2
21140,ID_677543ac8,2
21141,ID_bc6169eeb,2
21142,ID_487d9ade1,2
21143,ID_8307e6ca6,2
21144,ID_8c8e2e6e0,2
21145,ID_95ce6126c,2
21146,ID_071ea7fbe,2
21147,ID_738f927db,2
21148,ID_77c17ec78,4
21149,ID_47ad9abbe,4
21150,ID_9b06262db,4
21151,ID_2577bb077,4
21152,ID_103e5b3bd,4
21153,ID_1f055df1b,4
21154,ID_cbbb3daac,4
21155,ID_6aaa701e3,4
21156,ID_7fcad39db,4
21157,ID_175e9d741,4
21158,ID_cfec87dd7,2
21159,ID_5d7e25e45,2
21160,ID_bfb04c08f,2
21161,ID_2028e6a04,2
21162,ID_973416398,1
21163,ID_48f3dd1db,1
21164,ID_e0c0059b2,1
21165,ID_31c8e0cd1,1
21166,ID_ddfbb0051,1
21167,ID_ab16bdbf5,1
21168,ID_2ce1c3b4b,1
21169,ID_7d490610a,1
21170,ID_16c311223,2
21171,ID_0e63c00dc,2
21172,ID_a330c1c80,2
21173,ID_3763a8058,1
21174,ID_30559b4b1,1
21175,ID_91a32ff64,4
21176,ID_6fc9e8d02,4
21177,ID_eb186fae1,2
21178,ID_49c050738,2
21179,ID_f820ef574,1
21180,ID_abc7a5581,1
21181,ID_c7cd63ef9,1
21182,ID_2cee89a5c,1
21183,ID_163080d80,3
21184,ID_0a1dfcfcc,2
21185,ID_828b415a0,2
21186,ID_f24cbbc5b,2
21187,ID_b66287b61,2
21188,ID_0ed72acad,2
21189,ID_72aee0be8,2
21190,ID_2b6f172e5,2
21191,ID_31c127589,2
21192,ID_8a5d844f2,4
21193,ID_c3208426b,4
21194,ID_79d0fc968,4
21195,ID_851fdaa8a,4
21196,ID_09fbb4190,1
21197,ID_8aebebe01,1
21198,ID_0657798a9,1
21199,ID_283b01be9,4
21200,ID_8d4f82860,4
21201,ID_011001f79,4
21202,ID_f5dae48b5,2
21203,ID_defc31446,2
21204,ID_51c6e55e4,2
21205,ID_8195e11c9,2
21206,ID_ae51ae65e,2
21207,ID_4d4ef8905,2
21208,ID_79486c5a4,2
21209,ID_f850f3ae0,2
21210,ID_9b3c72df6,2
21211,ID_39f71e8a3,2
21212,ID_d661609eb,2
21213,ID_26c5471b5,2
21214,ID_3adec6fc4,1
21215,ID_d24559214,1
21216,ID_c35d57abe,1
21217,ID_5e0e4dc40,1
21218,ID_fa4d898ee,2
21219,ID_505576187,2
21220,ID_52382f9fd,2
21221,ID_41383d630,2
21222,ID_e8683842f,2
21223,ID_7cbd21be7,2
21224,ID_bc1546bf1,2
21225,ID_9ab7c1708,4
21226,ID_f3484c05a,4
21227,ID_def22bb93,4
21228,ID_a4b3494ef,2
21229,ID_06737f133,2
21230,ID_028a062f9,2
21231,ID_4453ecffa,2
21232,ID_e2d490a0b,2
21233,ID_0a23cb698,2
21234,ID_24610146a,1
21235,ID_85a4cf854,1
21236,ID_420ad4782,1
21237,ID_8c3142b48,1
21238,ID_aa9248026,1
21239,ID_8ffd7e128,4
21240,ID_8b43128f5,4
21241,ID_6ce1085f3,2
21242,ID_2330a6f05,2
21243,ID_5435e85c1,2
21244,ID_13ab65568,2
21245,ID_f6466fed7,2
21246,ID_36d9d6112,2
21247,ID_cba7c790c,2
21248,ID_db7152239,1
21249,ID_58f38ac97,1
21250,ID_6daec85f6,3
21251,ID_2b5a57d22,3
21252,ID_71faf38bc,4
21253,ID_a0a200a37,3
21254,ID_e944198c5,2
21255,ID_39c4c3de9,2
21256,ID_feadced63,4
21257,ID_ba90168b4,4
21258,ID_ee29007f9,4
21259,ID_6f33cb11a,4
21260,ID_7a05b3ba5,4
21261,ID_2f1cb18d6,4
21262,ID_53ea4cf36,4
21263,ID_b4c971721,3
21264,ID_a0abaa239,3
21265,ID_940683f08,3
21266,ID_d3bb1e19a,3
21267,ID_b7d2618e3,3
21268,ID_9d1b1eec2,3
21269,ID_87290dec6,3
21270,ID_1a97b94a6,2
21271,ID_774426150,2
21272,ID_8f3c011e1,2
21273,ID_d10374e8b,2
21274,ID_a00e1e42a,2
21275,ID_979703aff,4
21276,ID_2d4641d6c,4
21277,ID_cd8a2b285,4
21278,ID_fbcb44a42,3
21279,ID_496b2f87a,3
21280,ID_1c0819e11,3
21281,ID_7454a8362,3
21282,ID_93f66b9c4,3
21283,ID_ec9315df3,4
21284,ID_989aed9fa,4
21285,ID_38b20d7a0,4
21286,ID_e583eb488,4
21287,ID_e410bc698,4
21288,ID_75042c769,4
21289,ID_ae52030d8,4
21290,ID_645cdb0e9,4
21291,ID_8a8511fd9,4
21292,ID_4119a3894,4
21293,ID_946f4ef3f,4
21294,ID_f3cdf0084,4
21295,ID_c88159fe7,1
21296,ID_438e82d38,1
21297,ID_7c8b83f2a,1
21298,ID_80c221bd9,4
21299,ID_458f8bb6b,4
21300,ID_0cf0c9133,3
21301,ID_2475086af,3
21302,ID_018903302,3
21303,ID_01b7e067d,4
21304,ID_4cddcef3b,4
21305,ID_b27c867bc,4
21306,ID_ea6b7b303,4
21307,ID_2813cd8f3,4
21308,ID_42a8431b8,4
21309,ID_4172c2d10,2
21310,ID_4ea7b6621,2
21311,ID_c5676833e,2
21312,ID_c221300b3,2
21313,ID_1c82f4b49,2
21314,ID_f4a678bce,2
21315,ID_944a2a529,2
21316,ID_f6e13ce48,2
21317,ID_07ee0a0f5,2
21318,ID_f37352fb1,2
21319,ID_a1b68af5a,2
21320,ID_8bc011e87,2
21321,ID_b96af1929,2
21322,ID_2fc3991fc,4
21323,ID_c1e3ea06a,1
21324,ID_261bb520a,1
21325,ID_6af9868ec,1
21326,ID_1912aad5a,3
21327,ID_fc6e21ae0,3
21328,ID_326fffb78,4
21329,ID_3c492fddb,4
21330,ID_89251e084,4
21331,ID_929a7f96e,2
21332,ID_52aadaefd,4
21333,ID_68a08b7bb,4
21334,ID_b8ab7cdf7,4
21335,ID_3e17a7115,4
21336,ID_85ee62d2f,2
21337,ID_54cf0c335,2
21338,ID_7ca9d37aa,2
21339,ID_72e370b93,2
21340,ID_27339e0fe,2
21341,ID_92ea0f31b,2
21342,ID_fb007606e,3
21343,ID_49d8b35eb,3
21344,ID_f5474de93,3
21345,ID_ce1cb6c00,1
21346,ID_6e7b532c7,1
21347,ID_1fb87cae4,4
21348,ID_5d1369b42,4
21349,ID_6d64ba987,4
21350,ID_bc3fa8200,4
21351,ID_514cecf25,2
21352,ID_5f7483720,2
21353,ID_52d30cb4c,3
21354,ID_f3d23c299,3
21355,ID_c2803f3d7,3
21356,ID_7b79c3ee1,4
21357,ID_6b217a2a4,4
21358,ID_20b27f8cd,4
21359,ID_ead330b2f,4
21360,ID_0b4247687,1
21361,ID_b489b3a22,1
21362,ID_8f1c9183c,1
21363,ID_a69e8071b,3
21364,ID_675b98ccf,3
21365,ID_6468e8cc5,3
21366,ID_ade1ca130,3
21367,ID_51d928a79,2
21368,ID_d99b95a89,2
21369,ID_e0b045d11,2
21370,ID_90e1bfb7f,2
21371,ID_f45e6bf21,2
21372,ID_34177472a,2
21373,ID_04bc9e7dd,2
21374,ID_7bb7b4a1a,3
21375,ID_75e7728d7,3
21376,ID_d193c2549,3
21377,ID_a95910b8d,2
21378,ID_8aa322d21,2
21379,ID_a5491adb8,2
21380,ID_695a99b54,2
21381,ID_8d2c728c8,1
21382,ID_7e7a287bc,2
21383,ID_f3ed192e9,2
21384,ID_3c1c587b7,4
21385,ID_9c9f9534c,4
21386,ID_5da915937,4
21387,ID_bffe62f5a,1
21388,ID_e56c3cf99,1
21389,ID_fe43ede30,1
21390,ID_e86e07eb4,1
21391,ID_afbc04357,4
21392,ID_3c1acc217,4
21393,ID_0fe8ec517,1
21394,ID_505fe4faa,1
21395,ID_ddd91b6db,1
21396,ID_d81c25df7,1
21397,ID_01745d758,3
21398,ID_b00199f15,1
21399,ID_61595f383,1
21400,ID_27e8bcf5f,1
21401,ID_a690f37c7,4
21402,ID_262b7421e,4
21403,ID_0ea59a7ba,2
21404,ID_cc907e9e6,2
21405,ID_c7da7d70e,2
21406,ID_2fd3925cc,2
21407,ID_c118c6595,3
21408,ID_c5e477398,3
21409,ID_c3fd21542,3
21410,ID_55c253337,3
21411,ID_6bd90820c,3
21412,ID_63310d815,3
21413,ID_cd97d8e3c,4
21414,ID_7b5f508d1,3
21415,ID_c142349ab,4
21416,ID_5379a7936,3
21417,ID_b8b8b3440,3
21418,ID_159e9a784,3
21419,ID_cf764bcdc,3
21420,ID_28b728a04,2
21421,ID_aa91440e5,2
21422,ID_d6718a9b5,2
21423,ID_a4181aa77,2
21424,ID_b123d874f,2
21425,ID_97df5c926,2
21426,ID_b0c891c77,2
21427,ID_ce20bab2e,2
21428,ID_f60157a4e,1
21429,ID_5d9ec70ed,1
21430,ID_107065f14,1
21431,ID_340d2af11,1
21432,ID_e1790dfb1,4
21433,ID_11b92b64f,4
21434,ID_62de11bb3,4
21435,ID_766cb32a2,1
21436,ID_c8edadc62,1
21437,ID_3eecc620c,1
21438,ID_a05e68899,2
21439,ID_fc542705b,2
21440,ID_deb0f64da,2
21441,ID_f7b0afe5a,2
21442,ID_9e505c1b7,3
21443,ID_bf4c2354c,4
21444,ID_c716187e3,4
21445,ID_b35e8d329,4
21446,ID_3d639a057,4
21447,ID_8897d7861,4
21448,ID_3dd4cba11,4
21449,ID_181615c8d,4
21450,ID_f576494ed,4
21451,ID_7e71badee,4
21452,ID_1e96a8c63,4
21453,ID_025387095,4
21454,ID_2f996b702,4
21455,ID_742b246a5,4
21456,ID_aa76fc034,3
21457,ID_cd5035de7,3
21458,ID_27d43dec0,3
21459,ID_89b6d4f55,2
21460,ID_8db6ba866,2
21461,ID_112df3019,2
21462,ID_7b409f5cc,2
21463,ID_801690492,2
21464,ID_63605ecb9,4
21465,ID_7488ae856,4
21466,ID_1ea74defc,1
21467,ID_3888fd28a,1
21468,ID_0fff0e756,1
21469,ID_d16df0cb4,2
21470,ID_f9b9ce13f,2
21471,ID_a95646c07,2
21472,ID_a9764caaa,2
21473,ID_cb7941088,2
21474,ID_8a4682c11,2
21475,ID_fb4afd402,2
21476,ID_500fc1bdd,4
21477,ID_a09091075,2
21478,ID_0b8e585b2,2
21479,ID_d22cb2171,2
21480,ID_5cb4c4bae,2
21481,ID_081da733b,2
21482,ID_2f33a694b,2
21483,ID_8fb9ea593,4
21484,ID_4a3047e82,1
21485,ID_e241ebb0e,1
21486,ID_22254f4ef,3
21487,ID_520b18cf0,1
21488,ID_77a537390,1
21489,ID_1b0b9993d,1
21490,ID_abda121dd,1
21491,ID_55aa34581,1
21492,ID_5bac7f31e,2
21493,ID_3c0973cb0,2
21494,ID_4f95abab8,2
21495,ID_ea3122ecc,2
21496,ID_bea3afabf,3
21497,ID_3b8501011,3
21498,ID_2f93991c3,3
21499,ID_f653b4251,4
21500,ID_89ff64224,4
21501,ID_54c7d03de,4
21502,ID_e7f2dae93,4
21503,ID_7d5379d45,4
21504,ID_b7340640e,3
21505,ID_851a9429c,2
21506,ID_eb1ee7ad9,2
21507,ID_f464e4e65,2
21508,ID_0c11711e2,2
21509,ID_841a93349,2
21510,ID_66a1f8d78,4
21511,ID_0cd99544b,4
21512,ID_f62a5d4be,1
21513,ID_cb8be4036,1
21514,ID_ac4a4eba0,1
21515,ID_4efcaab48,1
21516,ID_3e5d7621d,4
21517,ID_3a213aff3,4
21518,ID_ed5b5a9b5,1
21519,ID_de5d95adf,1
21520,ID_3d1220ad7,3
21521,ID_8b0cacf0e,3
21522,ID_a8b5be3c4,3
21523,ID_e9ddeb5fa,2
21524,ID_7de7decdf,2
21525,ID_3d1b2712b,2
21526,ID_a41b30d93,2
21527,ID_a4d6dd6f1,1
21528,ID_035471998,1
21529,ID_48ed7c302,1
21530,ID_e681db597,1
21531,ID_b41622289,1
21532,ID_e2508192b,1
21533,ID_9dc4d558f,1
21534,ID_850fc3fe1,2
21535,ID_9676a61ad,2
21536,ID_ff49e476b,2
21537,ID_cd8c2a73c,4
21538,ID_3b1a3f07d,4
21539,ID_93d0a1bfa,4
21540,ID_c68b3666c,3
21541,ID_87b2a77fe,3
21542,ID_1d4478959,3
21543,ID_6124bd213,1
21544,ID_fd97e17d0,1
21545,ID_099211462,1
21546,ID_2b61e800d,3
21547,ID_10a4b506d,3
21548,ID_0e69d2236,3
21549,ID_785e9eede,3
21550,ID_91c65df8b,4
21551,ID_8cf3ee526,4
21552,ID_ae189202d,4
21553,ID_5a1a15b72,1
21554,ID_ea3f0b922,1
21555,ID_cf6270461,2
21556,ID_20691eca3,2
21557,ID_102bb01e1,2
21558,ID_c7830e1bd,2
21559,ID_c398785f1,2
21560,ID_aed6ca52a,2
21561,ID_68e171e8e,2
21562,ID_01a7422df,2
21563,ID_9a127bb42,2
21564,ID_6a7b16a0e,2
21565,ID_975e6d129,2
21566,ID_9bd54fb3b,3
21567,ID_f265ecc26,3
21568,ID_b76e5c4f5,4
21569,ID_64d8000cf,4
21570,ID_6c2b11f20,4
